Lancaster_sensorimotor_norms_for_39707_words.xlsx	15308733	https://osf.io/download/pu85v/
Individual_participant_ratings_all_items_sensorimotor_norms_for_39954_words.csv	1047575593	https://osf.io/download/j9qm8/
Individual_participant_ratings_all_items_sensorimotor_norms_for_39954_words.UPDATED.csv	1371149187	https://osf.io/download/8vhyd/
Lancaster_sensorimotor_norms_for_39707_words.csv	17196336	https://osf.io/download/48wsc/
Excluded_items_low_N_known_sensorimotor_norms.csv	103942	https://osf.io/download/y79m4/
README_trial_data_UPDATED.txt	4746	https://osf.io/download/7c9gr/
