20241114_social_sciences_fingerprints.csv	https://zenodo.org/api/records/14753785/files/20241114_social_sciences_fingerprints.csv/content
README.md	https://zenodo.org/api/records/14753785/files/README.md/content
Tortured_abbreviations.csv	https://zenodo.org/api/records/14753785/files/Tortured_abbreviations.csv/content
