"","lemma","freq1000","cum_freq","fit","lwr","upr","fit_diff"
"148","instruction",1.19331742243437,7.86346200626405,2.66305857296085,1.99050859889394,3.33560854702775,66.1337643541808
"149","reflective",1.25470514429109,13.4836684038163,4.60264195092694,3.18900388339018,6.0162800184637,65.865061249769
"150","school",1.06062813540378,138.201139929459,47.2573201518181,44.8110448436706,49.7035954599656,65.8054049511173
"151","algorithms",3.14407814407814,5.82683682346635,1.99629475165474,0.814768160346035,3.17782134296344,65.73964893585
"152","illegal",20.2140309155767,88.2490846140244,30.2696590509663,24.3591288863323,36.1801892156003,65.699747274029
"153","adaptability",1.16279069767442,10.1379519579972,3.49614631433335,2.3505564829616,4.6417361457051,65.5142741964222
"154","breathe",1.12359550561798,11.2562648831682,3.89539242085017,2.76312104245139,5.02766379924895,65.3935611743194
"155","ghaffar",1.25470514429109,7.29020667577699,2.53031101739589,1.1374518443759,3.92317019041587,65.2916421998941
"156","superiority",3.76411543287327,8.5567704187309,2.97196892941574,2.33105527158718,3.61288258724429,65.2676327167777
"157","conglomerate",2.59965337954939,17.8994150966531,6.23850325984462,5.17710550398545,7.29990101570378,65.1468876152767
"158","titration",3.5799522673031,9.12942349891318,3.18760181069321,2.48419989387165,3.89100372751477,65.0843033947031
"159","ingredient",3.41880341880342,8.93258368908191,3.11923495158421,2.06262402419774,4.17584587897069,65.0802605365256
"160","embedded",6.06585788561525,9.31617770754443,3.25395460360942,2.03484879691227,4.47306041030658,65.0719994212401
"161","köppen",2.01207243460765,8.85996940314336,3.10012568077084,2.42598201850334,3.77426934303835,65.0097473285746
"162","tailor",1.38525386973753,7.33047196416539,2.58439824527942,2.08815575395266,3.08064073660618,64.7444494991167
"163","morphometry",3.10923734737187,21.8229301672008,7.69406922629522,6.728268834443,8.65986961814744,64.7431890798093
"164","assigns",2.77777777777778,5.19849195219951,1.84415130660828,1.0478021517603,2.64050046145627,64.5252637963975
"165","draining",1.38888888888889,5.35228683554576,1.90097886224996,0.538943633011974,3.26301409148795,64.4828664707368
"166","conform",1.18915032495453,4.46738522593056,1.59679620071627,0.667899582792016,2.52569281864052,64.2565814237869
"167","shade",1.19331742243437,20.5750251992017,7.35618232156323,4.97351324942391,9.73885139370255,64.2470312899124
"168","respiratory",84.2696629213483,125.358474422273,44.8975289060705,42.2399885646257,47.5550692475154,64.1846878617617
"169","residue",1.59784816677094,79.9758109820753,28.6727921706951,26.0977408646259,31.2478434767643,64.1481695295076
"170","hypolimnion",2.57555053179766,3.48464144088857,1.25541125541126,0.783061968044357,1.72776054277815,63.9730148221181
"171","typha",1.19331742243437,8.2645965017633,2.98392112236939,2.33504694096805,3.63279530377074,63.8951384773261
"172","henderson",2.50941028858218,3.39909000388467,1.22860532113201,0.766341783673303,1.69086885859072,63.8548752834467
"173","shrestha",1.46520146520147,6.48688058375127,2.34800838574423,1.75186533722025,2.94415143426822,63.8037365505746
"174","remains",1.17015888720069,61.550527504322,22.4955949818968,17.1644293709677,27.8267605928259,63.4518242263364
"175","biota",1.31926121372032,28.9809708417299,10.5999312897479,9.36335672060886,11.836505858887,63.4245127686164
"176","cement",19.4174757281553,32.410232675995,11.9835094214472,10.4626112359468,13.5044076069477,63.0255372084294
"177","capability",2.05856366519141,89.774873736003,33.287512573646,30.0890957302675,36.4859294170245,62.9211257132668
"178","tested",1.38888888888889,4.44012221867575,1.64682837084339,0.812283737442108,2.48137300424467,62.9102918852862
"179","networked",2.59965337954939,3.55567632410006,1.32022216152235,0.823487729300949,1.81695659374376,62.8700128700129
"180","srednekolymsk",29.4627383015598,39.8472266542244,14.8148148148148,11.0534360562706,18.576193573359,62.8209638192117
"181","leveraging",2.37812128418549,3.26780099948798,1.22860532113201,0.766341783673303,1.69086885859072,62.4026884952751
"182","magritsky",5.19930675909879,38.9578455902717,14.7059256316308,10.9721930816814,18.4396581815802,62.2516969077389
"183","kolymskaya",5.19930675909879,6.52205808185011,2.46913580246913,1.84223934271177,3.0960322622265,62.1417691857059
"184","getis",5.61797752808989,16.7007700999314,6.39160505604579,1.81207425189669,10.9711358601949,61.7286806668151
"185","aperture",1.18906064209275,17.7266967022749,6.78551547739616,5.50885794047375,8.06217301431856,61.7214893933096
"186","multitude",2.24719101123596,7.94215118566684,3.04088109284482,2.54165872508554,3.5401034606041,61.7121228020353
"187","usage",1.25470514429109,60.0216638228062,22.9870224107158,19.7565031525121,26.2175416689194,61.7021239554818
"188","neutrality",2.42718446601942,3.213347988032,1.23539982030548,0.835957052460216,1.63484258815075,61.5541228367832
"189","upslope",2.38663484486873,4.71824378647074,1.81752090149037,1.32173443574267,2.31330736723807,61.4788683301615
"190","shear",6.44746634192544,32.3237215190183,12.4536542276943,11.4598069569112,13.4475014984774,61.4720903335126
"191","paleontological",1.60771704180064,4.38756520542434,1.69584448409158,1.0611341685492,2.33055479963397,61.3488482861745
"192","organ",1.12359550561798,20.0532349532378,7.76623774262991,6.30897771861008,9.22349776664974,61.2718957278462
"193","acquired",1.18906064209275,4.48763423189175,1.75779842950796,0.970562410187751,2.54503444882817,60.8301760197831
"194","fusion",2.37812128418549,14.1758664773475,5.55886442703624,4.69385068791714,6.42387816615533,60.7864222203341
"195","bartalev",3.41880341880342,8.26339360914264,3.258877227572,2.5335075090706,3.98424694607341,60.5624833849573
"196","stratified",23.7467018469657,35.4017712522479,14.0317975561156,12.3281682745247,15.7354268377064,60.3641369915225
"197","temporary",1.19331742243437,37.5562051378729,14.8947748311937,12.573735760728,17.2158139016593,60.3400429396066
"198","asthma",19.1011235955056,33.559939871062,13.3134490023687,10.5382131358639,16.0886848688736,60.329341907288
"199","products",2.50664613514699,12.1215309092993,4.80989628359593,3.76227106854841,5.85752149864346,60.3193992608153
"200","saltwater",1.19331742243437,4.57081953095093,1.83792815371763,1.24366943944958,2.43218686798567,59.7899645507278
"201","proportionally",1.73310225303293,8.62871412069623,3.47400972400972,2.18068102006464,4.7673384279548,59.7389637040216
"202","provided",5.01882057716437,10.2700154181218,4.13951898326898,3.22466281342717,5.0543751531108,59.693157071949
"203","meticulous",1.16279069767442,3.79105364871074,1.53418565869928,1.1763911235503,1.89198019384826,59.531417889034
"204","conditional",2.6241591946501,22.6790056608999,9.17928143678781,7.91308569962365,10.445477173952,59.5252032913704
"205","moran",29.2134831460674,95.9008921040406,38.8625888033319,24.8654099424384,52.8597676642253,59.4763010534138
"206","bathymetric",2.38663484486873,33.2740340720124,13.4945763182086,11.6927923785912,15.2963602578261,59.4441230389939
"207","quantified",1.60771704180064,6.12681688611044,2.48535777947543,1.37228182488578,3.59843373406507,59.4347631784172
"208","indonesian",4.75624256837099,42.3696635790729,17.344205280894,12.2051438941774,22.4832666676106,59.0645669193828
"209","illuminate",1.16279069767442,5.0259389973172,2.07082833133253,1.58788087580056,2.55377578686451,58.7971853132734
"210","neighborhood",1.95068664169788,92.8791258800878,38.3865681411214,29.2423045137578,47.5308317684851,58.6704033038805
"211","swiss",1.46520146520147,6.01493487301452,2.48716616492856,1.84492706943532,3.12940526042181,58.6501563618416
"212","brooks",3.41880341880342,5.5821752095347,2.31309376290789,1.7258152950311,2.90037223078468,58.5628598873611
